#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
1023794	2475	8517	108757	114089	-	-	MTOR	IKBKG	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IMD33|IP|IP1|IP2|IPD2|NEMO|ZC2HC9	Affinity Capture-Western	physical	Dan HC (2008)	PUBMED:18519641	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9Y6K9	A0A087X1B1	NP_003630|NP_001138727|NP_001364244|NP_001364243|NP_001364242|NP_001364241|NP_001308326|NP_001308325|NP_001093327|NP_001093326	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1023795	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Dan HC (2008)	PUBMED:18519641	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1023799	57521	2475	121582	108757	-	-	RPTOR	MTOR	KOG1|Mip1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Dan HC (2008)	PUBMED:18519641	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N122	Q6DKI0	NP_065812|NP_001156506	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1023806	2475	4792	108757	110859	-	-	MTOR	NFKBIA	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	IKBA|MAD-3|NFKBI	Co-purification	physical	Dan HC (2008)	PUBMED:18519641	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P25963	-	NP_065390	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1023807	2475	1147	108757	107569	-	-	MTOR	CHUK	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	IKBKA|IKK-alpha|IKK1|IKKA|NFKBIKA|TCF16	Co-purification	physical	Dan HC (2008)	PUBMED:18519641	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O15111	-	NP_001269|NP_001307857	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1023808	2475	3551	108757	109767	-	-	MTOR	IKBKB	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	Co-purification	physical	Dan HC (2008)	PUBMED:18519641	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O14920	-	NP_001547|NP_001177649|NP_001229707	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1023809	2475	8517	108757	114089	-	-	MTOR	IKBKG	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AMCBX1|FIP-3|FIP3|Fip3p|IKK-gamma|IMD33|IP|IP1|IP2|IPD2|NEMO|ZC2HC9	Co-purification	physical	Dan HC (2008)	PUBMED:18519641	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9Y6K9	A0A087X1B1	NP_003630|NP_001138727|NP_001364244|NP_001364243|NP_001364242|NP_001364241|NP_001308326|NP_001308325|NP_001093327|NP_001093326	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1023810	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Co-purification	physical	Dan HC (2008)	PUBMED:18519641	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1023811	2475	4792	108757	110859	-	-	MTOR	NFKBIA	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	IKBA|MAD-3|NFKBI	Affinity Capture-Western	physical	Dan HC (2008)	PUBMED:18519641	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P25963	-	NP_065390	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1023813	6009	2475	111941	108757	-	-	RHEB	MTOR	RHEB2	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Sun Y (2008)	PUBMED:18550814	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q15382	-	NP_005605	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026346	6198	2475	112112	108757	-	-	RPS6KB1	MTOR	PS6K|S6K|S6K-beta-1|S6K1|STK14A|p70 S6KA|p70(S6K)-alpha|p70-S6K|p70-alpha	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Wing LY (2005)	PUBMED:15760907	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P23443	-	NP_003152|NP_001258971|NP_001258973|NP_001258972|NP_001258989|NP_001356598|NP_001356599|NP_001356600|NP_001356601	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026550	2475	6446	108757	112344	-	RP1-188K17.1	MTOR	SGK1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	SGK	Biochemical Activity	physical	Hong F (2008)	PUBMED:18570873	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O00141	E9PR89|B7Z325	NP_001137150|NP_001278924|NP_001137148|NP_005618|NP_001137149	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026551	57521	2475	121582	108757	-	-	RPTOR	MTOR	KOG1|Mip1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Hong F (2008)	PUBMED:18570873	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N122	Q6DKI0	NP_065812|NP_001156506	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026553	253260	2475	128962	108757	-	-	RICTOR	MTOR	AVO3|PIA|hAVO3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Hong F (2008)	PUBMED:18570873	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6R327	-	NP_689969|NP_001272368|NP_001272369	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026555	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Hong F (2008)	PUBMED:18570873	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026556	2475	84335	108757	124059	-	-	MTOR	AKT1S1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Lobe|PRAS40	Affinity Capture-Western	physical	Hong F (2008)	PUBMED:18570873	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q96B36	A0A024QZF6	NP_115751|NP_001265089|NP_001265088|NP_001092102|NP_001092103	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026557	2475	253260	108757	128962	-	-	MTOR	RICTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AVO3|PIA|hAVO3	Affinity Capture-Western	physical	Hong F (2008)	PUBMED:18570873	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q6R327	-	NP_689969|NP_001272368|NP_001272369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026558	2475	79109	108757	122551	-	RP11-269P11.1	MTOR	MAPKAP1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	JC310|MIP1|SIN1|SIN1b|SIN1g	Affinity Capture-Western	physical	Hong F (2008)	PUBMED:18570873	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9BPZ7	A0A024R863	NP_001006619|NP_001006618|NP_001006620|NP_001006621|NP_001006622|NP_077022	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026560	20393	2475	203197	108757	-	-	Sgk1	MTOR	Sgk	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Reconstituted Complex	physical	Hong F (2008)	PUBMED:18570873	10090	9606	Low Throughput	-	-	-	-	BIOGRID	Q9WVC6	E9Q8C1|E9Q1B0	NP_001155319|NP_001155322|NP_001155320|NP_001155321|NP_035491|NP_001155317	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Mus musculus	Homo sapiens
1026562	6446	2475	112344	108757	RP1-188K17.1	-	SGK1	MTOR	SGK	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Hong F (2008)	PUBMED:18570873	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O00141	E9PR89|B7Z325	NP_001137150|NP_001278924|NP_001137148|NP_005618|NP_001137149	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026564	2475	6446	108757	112344	-	RP1-188K17.1	MTOR	SGK1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	SGK	Affinity Capture-Western	physical	Hong F (2008)	PUBMED:18570873	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O00141	E9PR89|B7Z325	NP_001137150|NP_001278924|NP_001137148|NP_005618|NP_001137149	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026670	79109	2475	122551	108757	RP11-269P11.1	-	MAPKAP1	MTOR	JC310|MIP1|SIN1|SIN1b|SIN1g	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Facchinetti V (2008)	PUBMED:18566586	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BPZ7	A0A024R863	NP_001006619|NP_001006618|NP_001006620|NP_001006621|NP_001006622|NP_077022	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026673	2475	207	108757	106710	-	-	MTOR	AKT1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AKT|CWS6|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA	Biochemical Activity	physical	Facchinetti V (2008)	PUBMED:18566586	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P31749	B0LPE5|B3KVH4	NP_005154|NP_001014432|NP_001014431|NP_001369359|NP_001369362|NP_001369361|NP_001369360	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026675	2475	207	108757	106710	-	-	MTOR	AKT1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AKT|CWS6|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA	Affinity Capture-Western	physical	Facchinetti V (2008)	PUBMED:18566586	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P31749	B0LPE5|B3KVH4	NP_005154|NP_001014432|NP_001014431|NP_001369359|NP_001369362|NP_001369361|NP_001369360	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026676	2475	79109	108757	122551	-	RP11-269P11.1	MTOR	MAPKAP1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	JC310|MIP1|SIN1|SIN1b|SIN1g	Affinity Capture-Western	physical	Facchinetti V (2008)	PUBMED:18566586	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9BPZ7	A0A024R863	NP_001006619|NP_001006618|NP_001006620|NP_001006621|NP_001006622|NP_077022	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1026677	2475	253260	108757	128962	-	-	MTOR	RICTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AVO3|PIA|hAVO3	Affinity Capture-Western	physical	Facchinetti V (2008)	PUBMED:18566586	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q6R327	-	NP_689969|NP_001272368|NP_001272369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028362	1647	2475	108014	108757	RP5-975D15.1	-	GADD45A	MTOR	DDIT1|GADD45	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Reconstituted Complex	physical	Yang F (2013)	PUBMED:23329839	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P24522	A5JUZ3	NP_001915|NP_001186670|NP_001186671	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028363	2475	1647	108757	108014	-	RP5-975D15.1	MTOR	GADD45A	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	DDIT1|GADD45	Affinity Capture-Western	physical	Yang F (2013)	PUBMED:23329839	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P24522	A5JUZ3	NP_001915|NP_001186670|NP_001186671	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028365	2475	6774	108757	112651	-	-	MTOR	STAT3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	ADMIO|APRF|HIES	Affinity Capture-Western	physical	Yang F (2013)	PUBMED:23329839	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P40763	-	NP_644805|NP_003141|NP_001356447|NP_001356443|NP_001371920|NP_001371913|NP_001371917|NP_001356445|NP_001356446|NP_998827|NP_001371915|NP_001371914|NP_001356442|NP_001371918|NP_001371919|NP_001371921|NP_001371922|NP_001371916|NP_001356448|NP_001356449|NP_001356441	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028443	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Choo AY (2008)	PUBMED:18955708	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028446	2475	1978	108757	108293	-	-	MTOR	EIF4EBP1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	4E-BP1|4EBP1|BP-1|PHAS-I	Biochemical Activity	physical	Choo AY (2008)	PUBMED:18955708	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q13541	-	NP_004086	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028706	2475	6009	108757	111941	-	-	MTOR	RHEB	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	RHEB2	Affinity Capture-Western	physical	Tee AR (2005)	PUBMED:16098514	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q15382	-	NP_005605	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028707	2475	121268	108757	125715	-	-	MTOR	RHEBL1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	RHEBL1c	Affinity Capture-Western	physical	Tee AR (2005)	PUBMED:16098514	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8TAI7	-	NP_653194|NP_001290055	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028738	2475	253260	108757	128962	-	-	MTOR	RICTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AVO3|PIA|hAVO3	Affinity Capture-Western	physical	Toschi A (2009)	PUBMED:19114562	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q6R327	-	NP_689969|NP_001272368|NP_001272369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028739	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Toschi A (2009)	PUBMED:19114562	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1028740	2475	84335	108757	124059	-	-	MTOR	AKT1S1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Lobe|PRAS40	Affinity Capture-Western	physical	Toschi A (2009)	PUBMED:19114562	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q96B36	A0A024QZF6	NP_115751|NP_001265089|NP_001265088|NP_001092102|NP_001092103	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1032248	2280	2475	108570	108757	RP11-314N13.2	-	FKBP1A	MTOR	FKBP-12|FKBP-1A|FKBP1|FKBP12|PKC12|PKCI2|PPIASE	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Co-crystal Structure	physical	Liang J (1999)	PUBMED:10089303	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P62942	Q0VDC6|A0A087WTS4	NP_463460|NP_000792|NP_001186715	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1032865	64223	2475	122113	108757	-	-	MLST8	MTOR	GBL|GbetaL|LST8|POP3|WAT1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Loewith R (2002)	PUBMED:12408816	9606	9606	Low Throughput	-	-	Figure 7	-	BIOGRID	Q9BVC4	-	NP_071767|NP_001186102|NP_001186104|NP_001186103	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1032866	57521	2475	121582	108757	-	-	RPTOR	MTOR	KOG1|Mip1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Loewith R (2002)	PUBMED:12408816	9606	9606	Low Throughput	-	-	Figure 7	-	BIOGRID	Q8N122	Q6DKI0	NP_065812|NP_001156506	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1051594	6472	2475	112368	108757	-	-	SHMT2	MTOR	GLYA|HEL-S-51e|SHMT	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-RNA	physical	Castello A (2012)	PUBMED:22658674	9606	9606	High Throughput	-	-	-	-	BIOGRID	P34897	Q5HYG8|A0A024RB99|V9HW06|Q5BJF5|B4DJQ3	NP_005403|NP_001159830|NP_001159831|NP_001159829|NP_001159828	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1051964	4343	2475	110484	108757	RP11-426L16.2	-	MOV10	MTOR	fSAP113|gb110	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-RNA	physical	Castello A (2012)	PUBMED:22658674	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9HCE1	Q5JR04	NP_001273001|NP_001308253|NP_066014|NP_001123551|NP_001356436	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1052899	10482	2475	115745	108757	-	-	NXF1	MTOR	MEX67|TAP	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-RNA	physical	Castello A (2012)	PUBMED:22658674	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9UBU9	Q59E96	NP_006353|NP_001074960	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055099	2475	84232	108757	123965	-	-	MTOR	MAF1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	-	Biochemical Activity	physical	Kantidakis T (2010)	PUBMED:20543138	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q9H063	-	NP_115648	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055100	2475	253260	108757	128962	-	-	MTOR	RICTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AVO3|PIA|hAVO3	Affinity Capture-Western	physical	Zhang F (2010)	PUBMED:20978191	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q6R327	-	NP_689969|NP_001272368|NP_001272369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055104	2475	207	108757	106710	-	-	MTOR	AKT1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AKT|CWS6|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA	Biochemical Activity	physical	Chen CH (2011)	PUBMED:21343617	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P31749	B0LPE5|B3KVH4	NP_005154|NP_001014432|NP_001014431|NP_001369359|NP_001369362|NP_001369361|NP_001369360	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055105	2475	253260	108757	128962	-	-	MTOR	RICTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AVO3|PIA|hAVO3	Biochemical Activity	physical	Chen CH (2011)	PUBMED:21343617	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q6R327	-	NP_689969|NP_001272368|NP_001272369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055113	253260	2475	128962	108757	-	-	RICTOR	MTOR	AVO3|PIA|hAVO3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Reconstituted Complex	physical	Chen CH (2011)	PUBMED:21343617	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6R327	-	NP_689969|NP_001272368|NP_001272369	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055145	253260	2475	128962	108757	-	-	RICTOR	MTOR	AVO3|PIA|hAVO3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Xu Y (2013)	PUBMED:23872070	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6R327	-	NP_689969|NP_001272368|NP_001272369	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055150	2475	207	108757	106710	-	-	MTOR	AKT1	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AKT|CWS6|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA	Biochemical Activity	physical	Xu Y (2013)	PUBMED:23872070	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P31749	B0LPE5|B3KVH4	NP_005154|NP_001014432|NP_001014431|NP_001369359|NP_001369362|NP_001369361|NP_001369360	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055151	2475	253260	108757	128962	-	-	MTOR	RICTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AVO3|PIA|hAVO3	Affinity Capture-Western	physical	Xu Y (2013)	PUBMED:23872070	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q6R327	-	NP_689969|NP_001272368|NP_001272369	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055152	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Xu Y (2013)	PUBMED:23872070	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055155	4683	2475	110763	108757	-	-	NBN	MTOR	AT-V1|AT-V2|ATV|NBS|NBS1|P95	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Wang JQ (2013)	PUBMED:23762398	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60934	-	NP_002476|NP_001019859	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1055712	2475	4683	108757	110763	-	-	MTOR	NBN	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AT-V1|AT-V2|ATV|NBS|NBS1|P95	Affinity Capture-Western	physical	Wang JQ (2013)	PUBMED:23762398	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	O60934	-	NP_002476|NP_001019859	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1056157	28956	2475	118783	108757	RP11-336K24.9	-	LAMTOR2	MTOR	ENDAP|HSPC003|MAPBPIP|MAPKSP1AP|ROBLD3|Ragulator2|p14	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Sancak Y (2010)	PUBMED:20381137	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y2Q5	-	NP_001138736|NP_054736	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1056182	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Affinity Capture-Western	physical	Sancak Y (2010)	PUBMED:20381137	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1056183	2475	57521	108757	121582	-	-	MTOR	RPTOR	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	KOG1|Mip1	Co-localization	physical	Sancak Y (2010)	PUBMED:20381137	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	Q8N122	Q6DKI0	NP_065812|NP_001156506	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1056613	20393	2475	203197	108757	-	-	Sgk1	MTOR	Sgk	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Affinity Capture-Western	physical	Lu M (2010)	PUBMED:20338997	10090	9606	Low Throughput	-	-	-	-	BIOGRID	Q9WVC6	E9Q8C1|E9Q1B0	NP_001155319|NP_001155322|NP_001155320|NP_001155321|NP_035491|NP_001155317	P42345	-	NP_004949|NP_001373430|NP_001373429	-	-	-	-	-	-	Mus musculus	Homo sapiens
